,imageUrl,group,subgroup
63,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2876&sessId=&size=high,3,1
64,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1449&sessId=&size=high,3,1
65,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2314&sessId=&size=high,3,1
66,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=912&sessId=&size=high,3,1
67,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5495&sessId=&size=high,3,1
68,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5642&sessId=&size=high,3,1
69,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4390&sessId=&size=high,3,1
70,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1380&sessId=&size=high,3,1
71,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2993&sessId=&size=high,3,1
72,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5194&sessId=&size=high,3,1
73,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5485&sessId=&size=high,3,2
74,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4041&sessId=&size=high,3,2
75,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1917&sessId=&size=high,3,2
76,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2078&sessId=&size=high,3,2
77,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1775&sessId=&size=high,3,2
78,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2501&sessId=&size=high,3,2
79,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7155&sessId=&size=high,3,2
80,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7521&sessId=&size=high,3,2
81,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7522&sessId=&size=high,3,2
82,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7164&sessId=&size=high,3,2
83,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7163&sessId=&size=high,3,2
84,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=618&sessId=&size=high,3,2
85,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7156&sessId=&size=high,3,2
86,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7183&sessId=&size=high,3,2
87,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7169&sessId=&size=high,3,2
88,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4220&sessId=&size=high,3,2
89,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7168&sessId=&size=high,3,2
90,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7157&sessId=&size=high,3,2
91,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2714&sessId=&size=high,3,2
92,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4651&sessId=&size=high,3,2
93,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7722&sessId=&size=high,3,2
94,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=12195&sessId=&size=high,3,2
95,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=12197&sessId=&size=high,3,2
96,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=12198&sessId=&size=high,3,2
97,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7773&sessId=&size=high,3,2
98,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7772&sessId=&size=high,3,2
99,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7774&sessId=&size=high,3,3
100,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7775&sessId=&size=high,3,3
101,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7776&sessId=&size=high,3,3
102,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7771&sessId=&size=high,3,3
103,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7777&sessId=&size=high,3,3
104,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7778&sessId=&size=high,3,3
105,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7779&sessId=&size=high,3,3
106,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7780&sessId=&size=high,3,3
107,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7784&sessId=&size=high,3,3
108,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4925&sessId=&size=high,3,3
109,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5401&sessId=&size=high,3,3
110,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=524&sessId=&size=high,3,3
111,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5061&sessId=&size=high,3,3
112,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2158&sessId=&size=high,3,3
113,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1604&sessId=&size=high,3,3
114,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=244&sessId=&size=high,3,3
115,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=938&sessId=&size=high,3,3
116,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5069&sessId=&size=high,3,3
117,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2890&sessId=&size=high,3,3
118,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5396&sessId=&size=high,3,3
119,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4783&sessId=&size=high,3,3
120,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4135&sessId=&size=high,3,3
121,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2906&sessId=&size=high,3,3
122,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3212&sessId=&size=high,3,3
123,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4582&sessId=&size=high,3,3
124,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5168&sessId=&size=high,3,3
125,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4957&sessId=&size=high,3,3
126,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4024&sessId=&size=high,3,3
127,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=407&sessId=&size=high,3,3
128,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2394&sessId=&size=high,3,4
129,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2458&sessId=&size=high,3,4
130,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4008&sessId=&size=high,3,4
131,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1640&sessId=&size=high,3,4
132,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2679&sessId=&size=high,3,4
133,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2328&sessId=&size=high,3,4
134,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4955&sessId=&size=high,3,4
135,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2358&sessId=&size=high,3,4
136,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=61&sessId=&size=high,3,4
137,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1955&sessId=&size=high,3,4
138,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2281&sessId=&size=high,3,4
